id,neighborhood,latitude,longitude,price,size_in_sqft,no_of_bedrooms,no_of_bathrooms,quality,furnished,balcony,barbecue_area,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,private_garden,private_gym,private_pool,security,shared_gym,view_of_landmark,view_of_water
7636176,Business Bay,25.188064999999998,55.283141,679000,410,1.0,1,Medium,1,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7636253,Bluewaters,25.079276,55.12067,2930000,1512,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7636368,Palm Jumeirah,25.10355,55.168509,35000000,7346,,5,Low,0,1,0,0,0,1,1,0.0,0,0,1,0,0.0,,0
7636524,Jumeirah Lake Towers,25.080143,55.15238100000001,425000,532,0.0,1,Low,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7636739,Jumeirah Village Circle,25.04866,55.20955,620000,800,1.0,2,High,1,1,0,0,1,1,1,1.0,0,0,0,1,1.0,1.0,0
7636743,Jumeirah Village Circle,25.04866,55.20955,1175000,1600,3.0,4,High,1,1,0,0,1,1,1,1.0,0,0,0,1,1.0,1.0,0
7636746,Jumeirah Village Circle,25.04866,55.20955,759000,900,2.0,3,High,1,1,0,1,1,1,1,1.0,0,0,0,1,1.0,1.0,0
7636787,Palm Jumeirah,25.111943,55.144174,2585000,2055,2.0,1,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7636826,Dubai Hills Estate,25.107984,55.244923,1325000,1264,2.0,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,0.0,0
7637248,Dubai Silicon Oasis,25.119491,55.39684499999999,510000,936,2.0,3,Low,1,1,0,1,0,0,1,,0,0,0,1,0.0,0.0,0
7637415,Jumeirah Village Circle,25.060106,55.209391000000004,1220000,1203,2.0,3,Medium,1,1,0,1,0,0,0,0.0,0,0,0,1,0.0,,0
7637571,Motor City,25.046706,55.246714000000004,850000,1442,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7637659,The Hills,25.078353,55.158801000000004,1250000,828,1.0,2,Low,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7637756,Downtown Dubai,25.198316000000002,55.270757999999994,3000000,1841,3.0,5,Medium,0,1,0,1,1,0,0,1.0,0,0,0,0,0.0,0.0,1
7637926,Downtown Dubai,25.190267000000002,55.273056000000004,1390000,717,1.0,1,Medium,0,1,0,1,1,1,1,0.0,0,0,0,0,1.0,0.0,0
7638026,Dubai Marina,25.07501700000001,55.137997,2200000,1788,3.0,4,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,1
7638031,Jumeirah Village Circle,25.046383,55.200762,656000,727,1.0,2,Low,0,0,0,0,0,0,0,0.0,0,0,0,1,1.0,0.0,0
7638162,Dubai Marina,25.087251000000002,55.145573999999996,2990000,1746,3.0,4,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,1
7638333,Motor City,25.045763,55.242224,1000000,1880,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7638368,Jumeirah Village Circle,25.046295999999998,55.200697,443000,423,0.0,1,Low,0,0,0,0,0,0,0,0.0,0,0,0,1,1.0,0.0,0
7638733,Dubai Creek Harbour (The Lagoons),25.207227,55.344741000000006,2600000,1480,3.0,4,High,0,1,1,1,1,1,1,,0,0,0,0,1.0,0.0,1
7638744,Jumeirah Beach Residence,25.082647,55.13500300000001,2110000,766,1.0,2,Medium,1,1,0,1,0,1,0,0.0,0,0,0,0,1.0,0.0,1
7638752,Jumeirah Beach Residence,25.082647,55.13500300000001,1880000,807,1.0,2,Medium,1,1,0,1,0,1,0,0.0,0,0,0,0,1.0,0.0,1
7638824,The Views,25.090953,55.16954200000001,1600000,1477,2.0,2,Medium,0,1,0,0,0,0,0,1.0,0,0,0,1,1.0,0.0,0
7638912,Downtown Dubai,25.191719,55.270677,2300000,1350,2.0,2,Medium,0,1,0,1,1,0,1,0.0,0,0,0,0,1.0,0.0,0
7639153,Business Bay,25.186023000000002,55.291718,1123000,940,1.0,1,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7639194,DIFC,25.212018,55.278772,5700000,4042,4.0,5,Medium,0,0,0,1,0,1,0,1.0,0,0,0,0,1.0,0.0,0
7639277,Motor City,25.046409,55.246264000000004,600000,1000,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7639334,Dubai Marina,25.085304999999998,55.149287,1650000,1861,2.0,2,Medium,0,0,1,1,0,1,1,0.0,0,0,0,1,1.0,0.0,0
7639343,Dubai Marina,25.080444,55.14431800000001,1095000,1225,2.0,2,High,0,1,0,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7639430,Jumeirah Lake Towers,25.065886,55.138245999999995,950000,1389,1.0,2,Low,0,0,0,0,0,0,1,0.0,0,0,0,1,,0.0,1
7639500,Greens,25.090455,55.174096,1120000,1305,2.0,2,Medium,0,1,0,1,0,1,1,1.0,0,0,0,1,1.0,0.0,1
7640704,Greens,25.09654500000001,55.168783999999995,1300000,761,1.0,1,Medium,0,1,0,1,0,1,1,1.0,0,0,0,1,1.0,1.0,0
7640733,The Views,25.092075,55.16822,2250000,2233,3.0,4,Medium,0,0,0,1,0,0,1,1.0,1,0,0,1,1.0,0.0,0
7640847,DIFC,25.207532999999998,55.277978000000004,1200000,877,1.0,2,Medium,0,0,0,1,0,0,1,0.0,0,0,0,0,1.0,0.0,0
7640911,Dubai Hills Estate,25.109367000000002,55.24798000000001,1350000,1361,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7640918,Dubai Sports City,25.037236,55.205980000000004,615000,822,1.0,2,Medium,1,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7641274,Downtown Dubai,25.191719,55.270677,1900000,1538,2.0,3,Medium,0,1,0,1,1,1,1,0.0,0,0,0,0,1.0,0.0,0
7641311,Palm Jumeirah,25.111432999999998,55.136798,1695000,1338,1.0,2,Medium,0,1,0,1,1,0,0,0.0,0,0,0,0,1.0,0.0,0
7641325,Dubai Marina,25.088606,55.148208,500000,761,1.0,2,Low,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7641372,Dubai Marina,25.074307,55.132693999999994,1200000,895,1.0,2,Medium,0,1,0,1,1,1,0,1.0,0,0,0,0,1.0,0.0,1
7641522,Dubai Marina,25.06873,55.128758,1650000,1109,2.0,3,Medium,0,1,1,1,0,1,1,1.0,0,0,0,0,1.0,0.0,1
7641570,Downtown Dubai,25.194547,55.282429,3799900,1580,2.0,2,Low,1,0,0,0,1,1,0,0.0,0,0,0,0,1.0,0.0,1
7641637,Downtown Dubai,25.193656,55.2727,2250000,2219,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7641638,Downtown Dubai,25.19331,55.280919,1200000,850,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,0
7642004,Dubai Marina,25.086575,55.147768000000006,3990000,2352,4.0,4,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7642151,Dubai Hills Estate,25.109367000000002,55.24798000000001,1895000,1968,3.0,4,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,0.0,0.0,0
7642329,Dubai Marina,25.081634,55.141261,950000,936,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7642583,Mohammed Bin Rashid City,25.171460999999997,55.2758,1288888,742,1.0,2,Low,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0
7642676,Mohammed Bin Rashid City,25.171460999999997,55.2758,1288888,742,1.0,2,Low,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0
7642677,Mohammed Bin Rashid City,25.171460999999997,55.2758,1288888,742,1.0,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,0,1.0,0.0,0
7642721,Old Town,25.193542,55.277060999999996,4900000,2678,3.0,5,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,0
7642767,Palm Jumeirah,25.126233,55.154509999999995,5045846,1740,2.0,2,Medium,1,1,0,1,0,0,0,,0,0,0,1,1.0,0.0,1
7642992,Downtown Dubai,25.200879,55.276331000000006,1780000,822,1.0,2,Medium,1,1,0,1,1,1,1,0.0,0,0,0,0,0.0,0.0,1
7643048,Al Furjan,25.026191,55.156948,350000,378,0.0,1,Medium,1,1,0,1,1,0,1,0.0,0,0,0,1,1.0,,0
7643101,Dubai Hills Estate,25.109367000000002,55.24798000000001,2100000,1969,3.0,3,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7643186,Dubai Sports City,25.037236,55.205980000000004,615000,822,1.0,2,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,0
7643206,Dubai Marina,25.077213,55.136939,2395000,1875,3.0,3,Medium,0,1,0,0,0,1,0,0.0,0,0,0,0,1.0,0.0,0
7643468,Dubai Marina,25.081576000000002,55.146947999999995,654000,624,1.0,1,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7643479,Dubai Marina,25.088431,55.146758999999996,1599999,1180,2.0,2,Medium,1,1,0,1,1,1,0,1.0,0,0,0,1,1.0,0.0,1
7643516,Business Bay,25.187662,55.28406,600000,530,0.0,1,High,1,1,0,1,1,1,1,0.0,0,0,0,1,1.0,,1
7643552,Dubai Marina,25.087251000000002,55.145573999999996,3000000,1746,3.0,4,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7643739,DIFC,25.211032,55.28205,1250000,942,1.0,2,Medium,0,1,0,0,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7643954,Palm Jumeirah,25.111902,55.138103,624888,321,0.0,1,High,1,1,1,1,1,1,1,0.0,0,0,0,1,1.0,0.0,0
7643965,Dubai Festival City,25.218977,55.367945,1950000,2256,3.0,4,Medium,0,1,1,1,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7644028,Palm Jumeirah,25.132020999999998,55.151405000000004,2702000,1034,1.0,2,Medium,1,1,0,1,0,0,0,0.0,0,0,0,1,1.0,0.0,1
7644036,Jumeirah Beach Residence,25.07359,55.126352000000004,4610000,1789,2.0,3,Medium,0,0,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,1
7644074,Jumeirah Beach Residence,25.07359,55.126352000000004,1980000,705,1.0,2,Medium,0,0,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,1
7644247,Jumeirah Beach Residence,25.07359,55.126352000000004,5800000,2590,4.0,5,Medium,0,0,0,1,0,0,1,0.0,0,0,0,1,1.0,0.0,1
7644272,Jumeirah Beach Residence,25.07359,55.126352000000004,3650000,1967,2.0,3,Medium,0,0,0,1,0,0,0,0.0,0,0,0,1,1.0,0.0,1
7644303,The Views,25.093319,55.168887,1300000,1343,2.0,2,High,0,1,0,1,0,1,1,1.0,0,0,0,1,1.0,1.0,1
7644401,Jumeirah Beach Residence,25.079453,55.136014,1600000,1731,2.0,3,Medium,0,1,1,1,1,0,1,0.0,0,0,0,0,1.0,0.0,1
7644431,Jumeirah Beach Residence,25.07359,55.126352000000004,2140000,766,1.0,2,Medium,0,0,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,1
7644559,Palm Jumeirah,25.110559,55.137575,3300000,2250,3.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,0
7644656,Downtown Dubai,25.193806,55.284974,1550000,1040,1.0,2,Medium,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7644798,Downtown Dubai,25.197316,55.274195999999996,2250000,1378,1.0,2,High,0,0,0,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7644803,Old Town,25.192054000000002,55.27969,888888,810,1.0,1,Medium,0,1,0,0,0,0,1,1.0,0,0,1,1,1.0,0.0,0
7644975,Al Furjan,25.027786,55.15669499999999,399000,380,,1,High,1,1,0,1,1,1,1,1.0,0,0,0,1,1.0,1.0,0
7645085,The Views,25.090660999999997,55.171744,815000,857,1.0,1,Medium,0,1,1,1,0,0,1,1.0,0,0,0,0,0.0,0.0,0
7645208,Jumeirah Beach Residence,25.083858,55.138714,5750000,2574,3.0,4,Medium,0,1,0,1,0,1,1,1.0,0,0,0,0,0.0,0.0,1
7645227,Downtown Dubai,25.186457,55.277512,1175000,1088,1.0,2,Medium,0,1,0,1,0,1,1,1.0,0,0,0,0,1.0,,0
7645356,Dubai Marina,25.087751,55.147627,1049950,1258,2.0,2,Medium,1,1,0,1,0,1,1,0.0,0,0,0,1,0.0,1.0,1
7645419,Palm Jumeirah,25.111681,55.142545999999996,1650000,1589,2.0,2,Medium,0,1,0,1,1,0,0,0.0,0,0,0,1,1.0,0.0,1
7645482,Al Kifaf,25.233787,55.294217,1359000,990,1.0,2,Medium,0,1,0,1,1,0,1,0.0,0,0,0,1,1.0,0.0,0
7645523,Downtown Dubai,25.20184200000001,55.280473,1600000,1105,2.0,3,Low,0,1,0,0,0,0,0,0.0,0,0,0,0,1.0,1.0,0
7645764,Downtown Dubai,25.191107000000002,55.269909999999996,1650000,1725,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7645776,Dubai Marina,25.084335999999997,55.14925,2950000,2590,4.0,5,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,0.0,0
7645869,Downtown Dubai,25.186913,55.277919,1700000,1560,2.0,3,Medium,0,0,0,1,0,1,1,1.0,0,0,0,1,0.0,1.0,1
7645950,The Views,25.093595999999998,55.166633999999995,1500000,2528,3.0,3,Medium,0,1,1,1,1,0,0,1.0,0,0,0,0,1.0,0.0,0
7646005,Dubai Marina,25.072316,55.137461,595000,613,1.0,2,Medium,0,1,1,1,1,0,1,1.0,0,0,0,0,1.0,,0
7646008,Meydan,25.158106,55.295016000000004,1075000,1703,2.0,2,Low,0,0,0,1,0,0,1,1.0,0,0,0,0,0.0,0.0,0
7646029,Jumeirah Village Circle,25.057252,55.214303,695000,1474,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7646080,Jumeirah Beach Residence,25.07715,55.13551500000001,1200000,1286,2.0,2,Low,0,1,0,0,0,0,1,0.0,0,0,0,0,1.0,0.0,0
7646247,Greens,25.090455,55.174096,1120000,1286,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7646319,Downtown Dubai,25.19752,55.27016800000001,950000,774,1.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7646431,Mohammed Bin Rashid City,25.171460999999997,55.2758,1761627,1018,1.0,1,Medium,1,1,0,1,0,0,1,0.0,0,0,0,1,0.0,0.0,1
7646440,Mohammed Bin Rashid City,25.176965,55.311826,828241,670,1.0,2,Medium,0,0,0,1,1,1,1,0.0,0,0,0,0,1.0,0.0,0
7646483,Mohammed Bin Rashid City,25.176965,55.311826,1439112,1129,2.0,3,Medium,0,1,0,1,1,1,1,0.0,0,0,0,0,1.0,0.0,0
7646492,Mohammed Bin Rashid City,25.176965,55.311826,1650000,1228,2.0,3,Medium,0,1,0,1,0,1,0,1.0,1,0,0,0,0.0,0.0,0
7646588,Dubai Marina,25.079385000000002,55.141932999999995,3499000,5757,4.0,5,Medium,0,1,1,1,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7646832,Jumeirah Beach Residence,25.073145999999998,55.13154,1350000,1400,2.0,3,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,1.0,0.0,1
7646854,Dubai Marina,25.082518,55.146735,1999950,1875,2.0,3,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7646990,Al Furjan,25.027686,55.15463199999999,1225000,1700,3.0,4,Medium,0,1,1,1,1,0,1,1.0,0,0,0,0,1.0,0.0,0
7647086,Jumeirah Village Circle,25.059555,55.201659,750000,1321,2.0,3,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,1.0,0.0,0
7647263,DIFC,25.206412,55.275199,3950000,2621,3.0,3,Medium,0,1,0,1,1,0,1,0.0,0,0,0,0,1.0,,0
7647339,Downtown Dubai,25.194761,55.282343000000004,3700000,1518,2.0,3,Medium,1,1,0,1,1,0,1,0.0,0,0,0,0,1.0,0.0,1
7647353,Downtown Dubai,25.196489,55.272126,15873000,5383,4.0,5,High,0,1,0,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7647454,Downtown Dubai,25.196398000000002,55.271002,1050000,860,1.0,2,Medium,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,1
7647526,Downtown Dubai,25.197020000000002,55.271023,1450000,1198,2.0,3,Medium,0,1,0,1,0,0,1,0.0,0,0,0,0,0.0,0.0,0
7647809,Jumeirah Village Circle,25.056706,55.20790699999999,603000,997,1.0,2,Medium,0,1,1,1,1,0,1,,0,0,0,0,1.0,0.0,0
7648168,Jumeirah Beach Residence,25.082647,55.13500300000001,5399990,2590,4.0,4,Medium,0,1,0,1,0,1,0,0.0,0,0,0,0,1.0,0.0,1
7648226,Jumeirah Beach Residence,25.082647,55.13500300000001,2300000,1180,2.0,3,Medium,0,1,0,1,0,1,0,0.0,0,0,0,0,1.0,0.0,1
7649829,The Views,25.090953,55.16954200000001,1599999,1478,2.0,2,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7650006,Meydan,25.17299,55.305441,1235251,853,2.0,2,Medium,0,1,0,1,1,0,0,0.0,0,0,0,1,1.0,0.0,0
7650062,Greens,25.091282999999997,55.174064,590000,758,1.0,1,High,0,1,1,1,1,0,1,1.0,0,0,0,0,1.0,0.0,0
7650094,Downtown Dubai,25.187093,55.278912,1599900,1450,2.0,3,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,0.0,0.0,0
7650160,Motor City,25.045243,55.247507999999996,460000,809,0.0,1,Medium,0,1,0,1,0,0,0,1.0,0,0,0,0,1.0,0.0,0
7650519,Jumeirah Lake Towers,25.067019000000002,55.13982900000001,700000,759,1.0,2,Medium,1,0,0,1,0,1,1,0.0,0,0,0,1,1.0,0.0,1
7650551,Jumeirah Village Circle,25.050227,55.21335,699503,852,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650555,Jumeirah Village Circle,25.050227,55.21335,1199789,1392,3.0,4,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650557,Jumeirah Village Circle,25.04866,55.20955,620502,851,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650561,Jumeirah Village Circle,25.04866,55.20955,759502,848,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650562,Jumeirah Village Circle,25.04866,55.20955,1204504,1820,3.0,4,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650564,Jumeirah Village Circle,25.046295999999998,55.200782999999994,661300,678,1.0,2,Ultra,1,1,1,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7650565,Jumeirah Village Circle,25.046295999999998,55.200782999999994,954206,1312,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650569,Jumeirah Village Circle,25.051528,55.212972,995786,1592,2.0,3,Ultra,0,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650745,Jumeirah Village Circle,25.051528,55.212972,1045734,1592,2.0,3,High,0,1,0,1,0,1,1,1.0,0,0,0,1,1.0,1.0,1
7650747,Jumeirah Village Circle,25.060439000000002,55.202273,670728,728,1.0,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7650752,Dubai Marina,25.086376,55.14736,1800000,775,1.0,2,Medium,0,1,0,1,0,0,1,0.0,0,0,0,1,1.0,1.0,1
7650769,Dubai Marina,25.081622,55.141977000000004,2050000,1480,,3,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,0.0,1
7650786,Jumeirah Village Circle,25.046295999999998,55.200782999999994,439205,401,0.0,1,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,,1
7650788,Jumeirah Village Circle,25.046295999999998,55.200782999999994,660606,678,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650792,Jumeirah Village Circle,25.04866,55.20955,619490,851,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650799,Jumeirah Village Circle,25.050227,55.21335,692503,751,1.0,2,Ultra,1,1,1,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7650806,Jumeirah Village Circle,25.046295999999998,55.200782999999994,660600,675,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,,1
7650807,Jumeirah Village Circle,25.046295999999998,55.200782999999994,954502,1311,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650809,Jumeirah Village Circle,25.051528,55.212972,630205,870,1.0,2,Ultra,1,1,1,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7650810,Jumeirah Village Circle,25.051528,55.212972,990876,1592,2.0,3,Ultra,0,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650812,Jumeirah Village Circle,25.060439000000002,55.202273,670728,728,1.0,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7650814,Jumeirah Village Circle,25.04866,55.20955,620720,803,1.0,2,Medium,0,1,0,1,0,1,1,0.0,0,0,0,1,1.0,1.0,1
7650815,Jumeirah Village Circle,25.04866,55.20955,759081,998,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7650871,Dubai Marina,25.084418,55.144879,2200000,1973,3.0,2,Medium,0,1,0,1,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7650953,Downtown Dubai,25.186836,55.276951000000004,1019000,915,1.0,1,Medium,0,1,0,1,1,1,0,1.0,1,0,0,0,1.0,0.0,0
7651056,Downtown Dubai,25.19045,55.272402,1050000,838,1.0,2,Medium,1,1,0,1,0,0,0,1.0,0,0,0,1,1.0,0.0,0
7651227,Dubai Marina,,55.145573999999996,1199000,848,1.0,2,Medium,0,1,0,1,0,0,1,0.0,1,0,0,0,0.0,0.0,0
7651296,The Hills,25.078859,55.15794,2000000,1459,2.0,3,Medium,0,1,1,1,1,0,0,1.0,0,0,0,0,1.0,0.0,0
7651315,Dubai Marina,25.086376,55.14736,1450000,838,1.0,2,Medium,0,1,0,1,0,0,0,0.0,0,0,0,1,1.0,0.0,1
7651370,Dubai Creek Harbour (The Lagoons),25.2065,55.34505600000001,1800000,1567,2.0,3,Medium,0,1,0,1,1,0,0,0.0,0,0,0,0,1.0,0.0,1
7651392,The Views,25.088532999999998,55.171838,848950,750,1.0,1,Medium,0,1,0,1,0,0,1,1.0,0,0,0,1,1.0,0.0,1
7651590,Palm Jumeirah,25.111902,55.138103,992888,637,1.0,1,Medium,1,1,0,0,0,0,1,0.0,0,0,0,1,1.0,0.0,0
7651633,Meydan,25.172418,55.306951,525000,330,0.0,1,Medium,0,1,0,1,1,0,0,0.0,0,0,0,1,1.0,0.0,0
7651699,Culture Village,25.226945999999998,55.343628,750000,607,0.0,1,Low,0,0,0,0,0,0,1,0.0,0,0,0,0,1.0,0.0,1
7651845,Jumeirah Village Circle,25.053110999999998,55.206630000000004,280000,387,0.0,1,Low,0,1,0,0,1,0,1,1.0,0,0,0,0,0.0,0.0,0
7651848,Palm Jumeirah,25.10926700000001,55.145799,1650000,2000,3.0,4,Medium,0,1,1,1,1,0,0,1.0,0,0,0,0,1.0,0.0,0
7651890,Dubai Marina,25.086575,55.147768000000006,1975000,1386,2.0,3,Medium,1,1,0,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7651917,Dubai Marina,25.086575,55.147768000000006,1900000,1386,2.0,3,Medium,0,1,0,1,1,1,1,1.0,0,0,0,0,1.0,0.0,1
7651951,Jumeirah Village Circle,25.04866,55.20955,759502,956,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7651955,Jumeirah Village Circle,25.046295999999998,55.200782999999994,661205,671,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7651956,Jumeirah Village Circle,25.046295999999998,55.200782999999994,965789,1313,2.0,3,Ultra,1,1,1,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7651962,Jumeirah Village Circle,25.051528,55.212972,630503,751,1.0,2,Ultra,1,1,1,1,1,1,1,0.0,0,0,0,1,1.0,1.0,1
7651966,Jumeirah Village Circle,25.051528,55.212972,990598,1425,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7651974,Downtown Dubai,25.195235999999998,55.268641,4365888,1709,3.0,3,Medium,0,1,0,0,0,0,1,0.0,0,0,0,1,1.0,1.0,0
7652034,Meydan,25.145181,55.288017,1250000,1535,,2,Medium,0,1,0,1,0,1,1,1.0,0,0,0,1,1.0,0.0,0
7652058,Palm Jumeirah,25.116492,55.141387,3499999,2281,3.0,4,Medium,1,1,0,1,0,1,1,0.0,0,0,0,0,1.0,0.0,1
7652070,Old Town,25.195098,55.277077,1750000,1024,1.0,2,Low,0,1,0,1,0,0,0,0.0,0,0,0,0,1.0,0.0,0
7652109,Old Town,25.193542,55.277060999999996,1900000,1442,1.0,2,Low,0,1,0,1,1,1,0,0.0,0,0,0,0,0.0,0.0,0
7652135,Dubai Marina,25.078967000000002,55.142559,1800000,2164,3.0,2,Medium,0,1,0,1,0,0,1,1.0,0,0,0,0,1.0,0.0,0
7652185,Downtown Dubai,25.197316,55.274195999999996,3000000,2056,2.0,4,Medium,1,0,1,1,0,1,0,0.0,0,0,0,0,1.0,0.0,1
7652285,Downtown Dubai,25.194935,55.282665,2199950,1510,,3,Medium,1,1,1,1,0,1,1,0.0,0,0,0,0,0.0,0.0,0
7652289,Jumeirah Village Circle,25.04866,55.20955,620504,820,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7652290,Jumeirah Village Circle,,55.20955,759503,978,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7652301,Jumeirah Village Circle,25.046295999999998,55.200782999999994,954503,1314,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7652311,Jumeirah Village Circle,25.051528,55.212972,630504,718,1.0,2,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7652314,Jumeirah Village Circle,25.051528,55.212972,950504,1415,2.0,3,Ultra,1,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7652524,Downtown Dubai,25.187093,55.278912,1650000,1455,2.0,3,Low,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0
7652556,Jumeirah Village Circle,25.048095,55.206373,610000,746,1.0,2,Ultra,0,1,1,1,1,1,1,1.0,0,0,0,1,1.0,1.0,1
7652561,Jumeirah Village Circle,25.04866,55.20955,929999,1093,2.0,3,Ultra,0,1,1,1,1,1,1,1.0,0,0,0,1,1.0,,1
7652583,Jumeirah Village Circle,25.04866,55.20955,626999,950,1.0,2,Ultra,0,1,1,1,1,1,1,1.0,0,0,0,1,,,1
7652599,Downtown Dubai,25.198795999999998,55.271342000000004,1900000,1400,2.0,3,Medium,0,1,0,1,1,0,1,1.0,0,0,0,0,0.0,0.0,1
